epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,473.413,0.99937,1.04936,1.37533,0.75604,0.77231,0.77292,0.47797,1.57782,1.30921,1.89337,0.00026422,0.00026422,0.00026422
87,478.926,1.00342,1.06817,1.32029,0.72711,0.79171,0.803,0.53666,1.52149,1.21148,1.83488,0.000247716,0.000247716,0.000247716
88,484.412,1.07911,1.12645,1.37585,0.72498,0.78091,0.80661,0.54601,1.52598,1.18342,1.80435,0.000231213,0.000231213,0.000231213
89,490.133,1.02725,1.06008,1.33721,0.79242,0.75818,0.80294,0.52185,1.53793,1.14647,1.83084,0.00021471,0.00021471,0.00021471
90,495.612,0.9897,1.05697,1.31549,0.77438,0.80676,0.79525,0.5291,1.58039,1.12163,1.85789,0.000198206,0.000198206,0.000198206
91,501.355,1.00078,1.12335,1.43398,0.79,0.77818,0.81716,0.51957,1.55246,1.01731,1.84618,0.000181703,0.000181703,0.000181703
92,506.854,0.96899,0.9892,1.42237,0.78663,0.80091,0.80579,0.50067,1.55375,1.0124,1.89725,0.0001652,0.0001652,0.0001652
93,512.326,0.94889,0.84483,1.39129,0.82428,0.77439,0.80725,0.51556,1.53343,0.97564,1.85888,0.000148696,0.000148696,0.000148696
94,517.792,0.99982,0.83878,1.39082,0.71385,0.82364,0.81566,0.54344,1.44936,0.98038,1.77637,0.000132193,0.000132193,0.000132193
95,523.253,0.92484,0.8422,1.3829,0.79251,0.82364,0.83682,0.57705,1.46586,0.97236,1.76911,0.00011569,0.00011569,0.00011569
96,528.881,0.95109,0.85568,1.35699,0.8339,0.77818,0.84467,0.58094,1.43748,0.97125,1.74055,9.91865e-05,9.91865e-05,9.91865e-05
97,534.51,0.86547,0.81013,1.29022,0.90874,0.73438,0.84308,0.56707,1.42569,1.00372,1.7327,8.26832e-05,8.26832e-05,8.26832e-05
98,539.969,0.88153,0.80891,1.34592,0.72008,0.87331,0.84936,0.56175,1.39556,1.08041,1.72052,6.61799e-05,6.61799e-05,6.61799e-05
99,545.438,0.88753,0.77537,1.33163,0.91151,0.75094,0.8548,0.57239,1.4075,1.07618,1.73826,4.96766e-05,4.96766e-05,4.96766e-05
100,550.905,0.82531,0.75353,1.27258,0.92542,0.74611,0.85045,0.57231,1.41495,1.06644,1.7212,3.31733e-05,3.31733e-05,3.31733e-05
