epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,431.064,0.58884,0.91641,1.22857,0.56346,0.82697,0.72105,0.5073,1.00263,1.06441,1.55327,0.000932603,0.000932603,0.000932603
91,435.844,0.57232,0.9212,1.2205,0.68709,0.8673,0.86403,0.65319,0.80163,0.89932,1.16757,0.000924352,0.000924352,0.000924352
92,440.654,0.60983,0.92426,1.23301,0.81721,0.857,0.89935,0.7061,0.86481,0.6936,1.21889,0.0009161,0.0009161,0.0009161
93,445.635,0.57828,0.87531,1.22839,0.49755,0.85682,0.58597,0.44356,1.1,1.11825,1.76022,0.000907848,0.000907848,0.000907848
94,450.433,0.58208,0.92578,1.19895,0.61756,0.95,0.79334,0.57631,1.00391,0.95057,1.57287,0.000899597,0.000899597,0.000899597
95,455.246,0.59946,0.95841,1.18156,0.80321,0.85191,0.90343,0.69647,0.86265,0.78922,1.187,0.000891345,0.000891345,0.000891345
96,460.044,0.60914,0.89627,1.20404,0.62333,0.6848,0.66254,0.4934,1.05202,1.49328,1.60437,0.000883093,0.000883093,0.000883093
97,464.825,0.62499,0.90127,1.25473,0.61411,0.57073,0.66963,0.47862,0.97781,1.99477,1.44139,0.000874842,0.000874842,0.000874842
98,469.617,0.60896,0.89561,1.22195,0.43919,0.84091,0.78959,0.57335,0.99364,1.33305,1.2806,0.00086659,0.00086659,0.00086659
99,474.409,0.54703,0.81457,1.19064,0.80583,0.83636,0.91509,0.68914,0.85878,0.83955,1.11333,0.000858338,0.000858338,0.000858338
100,479.21,0.60996,0.89016,1.21966,0.82972,0.69963,0.72201,0.53999,0.94479,1.6107,1.33166,0.000850087,0.000850087,0.000850087
101,484.008,0.60345,0.90966,1.21799,0.57812,0.80227,0.69031,0.51112,1.06769,1.29736,1.59608,0.000841835,0.000841835,0.000841835
102,488.811,0.61291,0.91894,1.22123,0.75238,0.84285,0.92667,0.69975,0.91128,0.86125,1.29713,0.000833583,0.000833583,0.000833583
103,493.601,0.56078,0.9114,1.18604,0.86354,0.84258,0.97879,0.75599,0.76908,0.79515,1.06545,0.000825332,0.000825332,0.000825332
104,498.593,0.5542,0.80757,1.17773,0.71043,0.76818,0.79102,0.63023,0.74667,0.9571,1.06675,0.00081708,0.00081708,0.00081708
105,503.386,0.58604,0.8358,1.22022,0.76566,0.6553,0.59253,0.40514,1.0379,1.24047,1.31821,0.000808828,0.000808828,0.000808828
106,508.185,0.59231,0.81926,1.21546,0.8219,0.92543,0.95975,0.73422,0.84018,0.77115,1.12276,0.000800577,0.000800577,0.000800577
107,512.986,0.59459,0.85331,1.20076,0.88997,0.94188,0.93543,0.75762,0.82836,0.67985,1.14316,0.000792325,0.000792325,0.000792325
108,517.793,0.55597,0.81434,1.18301,0.79236,0.92013,0.93044,0.74511,0.82296,0.85552,1.16391,0.000784073,0.000784073,0.000784073
